Maize,location,group,GC_genic,GC_prom,avg_expression,tau,Ka,Ks,O,acr_Lup,acr_Ldown,acr_S,recomb,CHH_up_avg,CHH_down_avg,CHH_body_avg,CHG_up_avg,CHG_down_avg,CHG_body_avg,CG_up_avg,CG_down_avg,CG_body_avg,CHH_up_max,CHH_down_max,CHG_up_max,CHG_down_max,CG_up_max,CG_down_max,TEdist,TEdenseAvgUp,TEdenseAvgDown,TEdenseMaxUp,TEdenseMaxDown,TE1,TE2,TE3,TE4,H2AZ_down,H3K4me1_down,H3K4me3_down,H3K9ac_down,H3K27ac_down,H3K27me3_down,H3K36me3_down,H3K56ac_down,H2AZ_genebody,H3K4me1_genebody,H3K4me3_genebody,H3K9ac_genebody,H3K27ac_genebody,H3K27me3_genebody,H3K36me3_genebody,H3K56ac_genebody,H2AZ_up,H3K4me1_up,H3K4me3_up,H3K9ac_up,H3K27ac_up,H3K27me3_up,H3K36me3_up,H3K56ac_up,WGD
Zm00001d023802,0.0,II,0.527936,0.417647,5.383646258436659,0.3027035926675824,0.0046,0.105,0.0442,224.0,148145.0,13.3943,0.16,0.015,0.015,0.0,0.7150000000000001,0.74,0.01,0.825,0.87,0.6,0.2014,0.16845,1.0,1.0,1.0,1.0,0,0.5185,0.535,1.0,1.0,1.0,0.0,0.0,0.0,-0.0034983251955372,-0.0057396373550487,-0.0101663976902572,-0.0022773890429513,-0.0105842901239611,0.0136470647793392,-0.010951236631915,-0.0052928563751979,-0.04310780597624,0.7382491502109337,0.5745523601399202,0.1081965248586349,0.3129143829978547,-0.0037086898365928,1.248965918119226,0.2074205908622734,-0.0043039910922903,-0.0663339066054972,-0.0503929181169279,-0.0364885621931965,-0.0103049656178517,-0.0567744519439372,-0.0910261913577306,-0.0416850458368575,0
Zm00001d023785,0.0,II,0.684631,0.5,0.6243993072857218,0.8895707051791301,0.0584,0.2492,0.2343,126158.0,482902.0,13.4469,0.07,0.11,0.05,0.21000000000000002,0.595,0.845,0.435,0.6599999999999999,0.9,0.05,0.75005,0.5089,1.0,1.0,1.0,1.0,2924,0.06770000000000001,0.7494999999999998,0.72,1.0,0.0,0.0,1.0,0.0,-0.04601692366395,-0.0580206920677171,-0.044130529339748,-0.0134129501784963,-0.0533036566341349,0.0086655903667774,-0.0791306901385844,-0.0469737634091431,0.4349094548553814,0.0204126592224625,0.2184223043824911,0.1647561698255932,0.2363100535584067,0.3555194344898391,-0.0724609124904561,0.1714709129566375,0.2063034423622083,-0.0320414024419075,-0.0072666526096486,-0.0043086496586603,0.0778884846335183,0.1737276460395084,-0.0765506672841056,0.0179022001300182,0
Zm00001d023733,0.0,II,0.608156,0.61,4.118325220705623,0.3105879420352198,0.0159,0.0829,0.1923,35.0,101821.0,13.8538,0.76,0.0,0.025,0.015,0.01,0.515,0.215,0.54,0.71,0.745,0.0909,0.4232,0.13194999999999998,0.96875,1.0,1.0,0,0.057999999999999996,0.0705,1.0,1.0,1.0,0.0,0.0,0.0,0.1881456348771073,0.0175261766449455,-0.0382835800524011,-0.0009222478450165,0.0755349027663355,-0.0279098475066924,-0.0678932167774537,0.0209225727051571,0.0786507145549018,0.8258781173594981,0.3376416816363513,0.0901445101763543,0.2871593485400565,-0.0402314637885553,1.036656081268738,0.2386764139298228,0.237328613990814,0.4570297905456132,1.0807939063772034,0.2680994636811675,0.3266938759246698,0.0303666381696614,1.2681067259942822,0.294075137875755,0
Zm00001d023734,0.0,II,0.537037,0.59,7.431306276897949,0.1494155320857413,0.0682,0.1451,0.4702,127.0,176667.0,13.8538,0.76,0.005,0.015,0.0,0.24000000000000002,0.6599999999999999,0.01,0.825,0.86,0.5700000000000001,0.10715,0.15034999999999998,1.0,1.0,1.0,1.0,0,0.1305,0.3015,1.0,1.0,1.0,0.0,0.0,0.0,-0.0266346646521913,-0.0674382810713842,-0.0563143368436229,-0.0325143300019805,-0.0640598144378177,-0.0246659272886914,-0.0925117092770135,-0.0710112454537882,0.201478196928073,0.6362453489744759,0.7224156531106468,0.225546811635339,0.2981939686248084,0.0473548651711758,1.1378923606022906,0.2532665112758527,0.0655913138827608,0.5400895263605195,0.5954079032698025,0.1531717808102867,0.3851238959970889,-0.0427559194618338,1.0525124504319017,0.4451565339648728,0
Zm00001d035323,0.0,II,0.546613,0.49,1.365015104215411,0.4486728273470161,0.0364,0.1574,0.231,285630.0,2719.0,7.66892,0.25,0.015,0.02,0.0,0.815,0.08,0.0,0.865,0.27,0.5449999999999999,0.12085000000000001,0.2809,1.0,0.6845,1.0,1.0,5610,0.0,0.029500000000000002,0.0,1.0,0.0,0.0,1.0,0.0,0.3685938731222375,0.1025737307399822,-0.0665133925576514,-0.0010015810763252,0.1235843463505303,-0.0297022998934509,0.0247034249494532,0.0765006222528011,0.2477538590731442,0.7413828648194408,0.2059204255111189,0.0345123819517053,0.2269855080562419,-0.0376236799245763,0.9306412561635724,0.0525414177297461,-0.0412779094428204,-0.0553260840591275,-0.0299664411154528,0.0037761741829408,-0.0122236173699729,-0.0242277205848406,-0.0573567247039352,0.00118862899229,0
Zm00001d035320,0.0,II,0.519608,0.43,0.7503485482835578,0.5480942465502381,0.0318,0.1135,0.2805,55801.0,1050.0,11.9629,0.24,0.04,0.02,0.0,0.53,0.42000000000000004,0.0,0.69,0.525,0.6699999999999999,0.525,0.217,1.0,1.0,1.0,1.0,2081,0.5734999999999999,0.29125,1.0,1.0,1.0,0.0,0.0,0.0,-0.0424033527895341,-0.0528652406357215,-0.0489400784775643,0.0177333498812867,-0.0875206228090647,-0.0115385588723509,-0.0921546896561747,-0.040243430521249,0.0396419637948701,0.7617955950480575,0.1608615789404766,0.0427221639768707,0.2273183848509142,-0.0164581611191949,0.9839595202894958,0.0117542457850431,0.0215237955579484,0.0599412793894894,-0.0515349463362736,0.0382097819743008,0.1361159428836884,0.0057219805458174,0.0551962334514773,0.0138271013867127,0
Zm00001d035318,0.0,II,0.540404,0.6,2.7535983263053403,0.3399076164910757,0.0432,0.127,0.3399,52785.0,2046.0,35.8888,0.24,0.05,0.005,0.035,0.81,0.01,0.19,0.905,0.115,0.565,0.6275,0.16165,1.0,0.125,1.0,1.0,0,0.5325,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4593334482426371,0.2197603078995938,0.8385669815805004,0.3119768146878957,0.6566881041891671,0.0252890635128044,0.3753238937681359,0.4239702177019175,0.1254359717551039,0.7118109827305654,0.1873828533585782,0.0906902819775095,0.3584674635458765,-0.0568707714044465,0.7319075726734059,0.2604157520439757,-0.0725424421963617,-0.047356999380079,-0.0152539620151968,0.0140332929853538,-0.0208182806216062,0.0163571543527377,-0.0759485371755371,0.0058889207816894,0
Zm00001d035317,0.0,II,0.536232,0.49,1.9947985293326145,0.4488957240071174,0.0798,0.1105,0.7217,11.0,56942.0,35.8888,0.24,0.015,0.0,0.0,0.45499999999999996,0.11,0.005,0.745,0.49,0.005,0.22110000000000002,0.10085,1.0,0.8583000000000001,1.0,1.0,3172,0.04999999999999999,0.19449999999999995,0.99,1.0,0.0,1.0,0.0,0.0,0.0130093990894525,0.5527881516711959,0.2599044463158103,0.0684784894816324,0.250529672490453,-0.0595589416205134,0.7035659779541384,0.2668758114686937,0.4541160083896309,0.2067686804667191,0.8604962466993591,0.303941287068286,0.6552193120452473,0.0176121707333991,0.367500709934985,0.4142342867972215,0.0611290180801608,-0.0508918093898677,-0.0712153666235255,0.0228954898212334,0.2083516566740289,0.0140708322835571,-0.0974179598630156,0.1004199748083496,0
Zm00001d035312,0.0,II,0.56092,0.55,6.250591594598457,0.1692494867884834,0.0892,0.1338,0.667,146.0,174810.0,29.7039,0.22,0.015,0.035,0.0,0.165,0.44999999999999996,0.0,0.8049999999999999,0.505,0.0,0.2389,0.5631,0.7619,1.0,1.0,1.0,1534,0.0,0.5764999999999999,0.0,1.0,0.0,0.0,1.0,0.0,-0.0859262786401425,-0.1324076703982478,-0.1183656657105669,-0.0977127460363135,-0.0407031410633098,-0.0822541813888583,-0.1411855132065605,-0.1069613961810274,0.1164077664465338,0.1689870978103719,1.3851023558089646,0.2502494858127909,0.5811844188926246,-0.0090248959050554,1.020943760898781,0.2807739926753445,0.2940563546107918,0.475541700755285,0.7961795222305584,0.2357801910866812,0.5600383661381343,0.0145979410192514,0.8330027259987842,0.6772842430307564,0
Zm00001d035304,0.0,II,0.537415,0.55,4.731614244977088,0.2889697899312136,0.0088,0.1602,0.0549,130.0,29873.0,7.20936,0.2,0.04,0.01,0.0,0.685,0.615,0.005,0.835,0.875,0.01,0.3333,0.11460000000000001,1.0,1.0,1.0,1.0,3672,0.7605000000000001,0.10350000000000001,1.0,1.0,0.0,0.0,1.0,0.0,-0.0695601658838939,-0.0257886053567501,-0.0601655006092231,-0.0589611256646781,-0.0129979396468493,-0.0441517466197738,-0.1013749631772451,-0.0268649239623101,0.2942353553690213,0.1572811646859488,1.054256290619057,0.6862119707108223,1.009163936243007,0.041693299957564,0.7677895611228254,0.6096830495332783,0.0151580679913765,-0.0383169331434734,-0.0046194266712121,0.0200858656190542,0.0724600005604616,-0.0193674728405836,-0.0396604744121002,-0.0003360834294063,0
Zm00001d035285,0.0,II,0.453002,0.54,2.2075014481785744,0.3428348235284543,0.033,0.1549,0.2131,83.0,64691.0,8.6407,0.17,0.12,0.045,0.01,0.6799999999999999,0.735,0.535,0.8,0.885,0.875,0.7777499999999999,0.5394,1.0,1.0,1.0,1.0,0,0.3205000000000001,0.05550000000000001,1.0,0.91,0.0,0.0,1.0,0.0,0.0018899932656273,-0.0232552087777966,-0.0115366469072616,0.0067944531479168,-0.0183452994277431,0.0021651256913465,-0.029197902610287,-0.0249311132047003,-0.0706532754744719,1.2977890441573174,0.0886222034837233,0.0113041334883208,0.0248342438872435,-0.0844821331990265,1.353555461263407,0.0050954265826739,-0.0533050390006731,-0.0950998724721509,-0.0704357246765314,0.0132455160915164,0.0978052657528906,-0.0996940588614781,-0.0893253544223501,0.0273572322587541,0
Zm00001d023927,0.0,II,0.670028,0.535294,0.59673113082355,0.6276721803934728,0.0232,0.2756,0.0841,14398.0,62732.0,26.3817,0.21,0.015,0.01,0.0,0.7,0.45499999999999996,0.0,0.815,0.565,0.030000000000000002,0.2333,0.11735,1.0,1.0,1.0,1.0,1010,0.27149999999999996,0.255,1.0,1.0,0.0,1.0,0.0,0.0,0.1842339816796384,0.0978506458417905,0.0198983821439479,-0.0428936866013956,0.1018676306449075,-0.054224450878661,0.0087770064586943,-0.0207355203114796,0.3420552844389476,0.0393673551914706,1.29444040106073,0.2965175479725618,0.7778485072230557,0.0161220175721742,0.3181554507593686,1.2582673676618137,-0.0623769841925028,-0.0970003017355222,0.0064972040414544,-0.028772445472829,0.0245045510117602,-0.0975363393218948,-0.0929535316620509,0.0633393715557607,0
Zm00001d023919,0.0,II,0.530129,0.48,2.6312287938745684,0.2112601881586255,0.0132,0.189,0.0697,387707.0,252877.0,8.6407,0.22,0.025,0.02,0.0,0.7350000000000001,0.385,0.01,0.8200000000000001,0.755,0.585,0.2589,0.16199999999999998,1.0,1.0,1.0,1.0,1289,0.07150000000000001,0.12325,1.0,1.0,1.0,0.0,0.0,0.0,0.0109498975032547,-0.0345824040025187,-0.0447591444473033,-0.014511080942818,0.0284964560653661,-0.0113901822803579,-0.0886207270858645,-0.0093510350583929,0.1230991153684012,0.636117721270569,0.6468116467563713,0.3828518903923249,0.6615950564670262,0.0276432915293596,0.9358799404656648,0.5574918014530325,-0.0301643540499725,-0.1077026119474399,0.0106088261694773,-0.0287671430656331,0.0016886825039262,-0.0311540580070546,-0.1139636928529588,-0.0300312973363881,0
Zm00001d023914,0.0,II,0.481527,0.61,2.680174198876061,0.2705297197215078,0.0552,0.2003,0.2757,23.0,214.0,15.3378,0.22,0.04,0.08,0.0,0.745,0.56,0.035,0.765,0.685,0.6799999999999999,0.2783,0.55835,1.0,1.0,1.0,1.0,0,0.7230000000000001,0.2279999999999999,1.0,1.0,1.0,0.0,0.0,0.0,-0.0751138657014245,-0.0877275482247644,-0.0807311079802732,0.013169437685896,-0.073595904460493,-0.0403730940002622,-0.111964836146583,-0.0872218152166341,-0.0965370317685866,1.012923217980814,0.3194639054442551,0.0736757395639097,0.2868253049294774,-0.0484726155995268,1.4560671418868456,0.1321627048338245,-0.0664129000526525,-0.0849802650345917,-0.0516292873476504,-0.003956597192479,-0.0225153607882391,0.0325249715241922,-0.0756240188507727,-0.0208317709463519,0
Zm00001d023912,0.0,II,0.464844,0.682353,2.06014281491662,0.3372290710389802,0.0886,0.1564,0.5665,23436.0,93661.0,11.9629,0.22,0.055,0.04,0.01,0.7,0.5,0.045,0.855,0.7,0.645,0.60865,0.3689,1.0,1.0,1.0,1.0,0,0.0605,0.0695,1.0,1.0,0.0,0.0,1.0,0.0,-0.0229340495534298,-0.0068696112310597,-0.0158372603930575,-0.0117941760707242,-0.0053954589068585,-0.0004619592171227,-0.0238011523086002,-0.000328723481393,0.0177582282251753,0.7018065061992492,0.2508838699602501,-0.0294240397266864,0.1964959773142002,-0.0634670740033745,0.9488291604913682,0.0950212932714922,-0.0191478589303446,-0.0477776146065949,0.0320660196717824,0.0152202308941303,0.0477368277044082,0.0020663511070022,-0.0703577236209004,0.1314789895307869,0
Zm00001d023904,0.0,II,0.543417,0.49,4.735832576812962,0.1439969543042338,0.0425,0.1059,0.4012,338401.0,61700.0,6.23758,0.23,0.04,0.025,0.0,0.72,0.75,0.025,0.855,0.935,0.6499999999999999,0.47095,0.24995,1.0,1.0,1.0,1.0,0,0.35050000000000003,0.7565000000000001,1.0,1.0,0.0,0.0,1.0,0.0,-0.0249524393449594,0.1744845196634518,-0.011955088811052,-0.0211560694862688,-0.0263355641095195,-0.0027649550451058,0.2362963298775438,-0.0351876775873375,0.1095784699708483,0.724579482260815,0.4954317043990226,0.2645981922697777,0.5405779743606713,-0.0634613373896013,1.116112621861736,0.5172521293133171,-0.0326396248583226,-0.1386643555231574,-0.0589605381762974,-0.045330961173753,-0.0352230701360148,-0.0537281289595741,-0.1699805902787358,-0.0245512833235804,0
Zm00001d023897,0.0,II,0.445677,0.46,2.069381030330893,0.3155576414844872,0.0252,0.1278,0.1974,260000.0,173703.0,37.3728,0.23,0.03,0.03,0.01,0.75,0.6699999999999999,0.395,0.8049999999999999,0.825,0.69,0.28335,0.3406,1.0,1.0,1.0,1.0,1151,0.47900000000000004,0.8413000000000004,1.0,1.0,0.0,0.0,1.0,0.0,-0.0277888774589151,-0.0544352428893898,-0.0137367630283223,-0.0301671137490534,-0.0461110175305421,0.0058393119604869,-0.0676671272013628,-0.0291075748257207,-0.087399166401035,1.4527916758855983,0.2182816095907827,0.1294125361290611,0.2587087733356238,-0.0745486468884615,1.645459984406537,0.142284657332103,-0.0099119326989809,-0.0540264086839581,0.0292466210353422,0.0133820402890287,0.0917967831235482,-0.0257087641789747,-0.0609888670761543,0.0770330640424285,0
Zm00001d023887,0.0,II,0.553191,0.53,1.9008246884436328,0.6574132857063194,0.0329,0.2428,0.1356,763180.0,513.0,11.9629,0.24,0.005,0.005,0.045,0.45499999999999996,0.10500000000000001,0.05500000000000001,0.61,0.45000000000000007,0.195,0.075,0.07415,1.0,0.70835,1.0,1.0,0,0.0038000000000000004,0.0138,0.34,0.6,1.0,0.0,0.0,0.0,0.162702497261822,0.5111215684283112,0.132017819272262,0.1095140749925932,0.3005226102490658,0.0063362347708189,0.3434366251445089,0.1796427208348429,0.3538151426561468,0.4778318559911629,0.6933331068369808,0.1889081639310989,0.5890766941531826,0.0114352175870336,0.8235342223847886,0.4834742800868582,0.1911828549773266,-0.0456167163740046,0.059615699350403,0.0624987386755602,0.1728197355980891,0.0404936374726605,-0.0480732508150574,0.0920008299921006,0
Zm00001d023885,0.0,II,0.535205,0.55,2.8648422572087298,0.2534379257033359,0.0409,0.162,0.2524,108021.0,655296.0,11.9629,0.24,0.01,0.03,0.05,0.85,0.365,0.26,0.92,0.5349999999999999,0.685,0.08249999999999999,0.3861,1.0,1.0,1.0,1.0,7693,0.3295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2742091611065264,0.074631425088019,0.1850782215413905,0.1141602094714132,0.4183065173739232,0.0659234927292698,-0.0481685198041677,0.3519391899987749,0.1276530400896857,0.393074427576651,0.6675774441076788,0.4511282824807819,0.753651824764307,0.029031587571446,0.7820346888775245,0.7281144756529081,-0.0356139936143704,-0.0659037361608154,-0.0252201916326862,-0.0141934658999988,-0.035090944887789,-0.0453667568206245,-0.0653424418010202,-0.0370592187380196,0
Zm00001d023880,0.0,II,0.524766,0.75,1.9916695744407715,0.3563248080734013,0.0308,0.1445,0.2134,222542.0,541754.0,11.9629,0.25,0.015,0.015,0.0,0.015,0.775,0.03,0.71,0.925,0.345,0.23445,0.12764999999999999,0.3095,1.0,1.0,1.0,4588,0.0,0.9364999999999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0193801880852042,-0.0006930495933802,-0.0047133742144089,0.0459718906820799,-0.0014574228216293,0.0505966219932792,-0.0170878583747387,0.0176435145065466,0.2158874066475959,0.3713266576090999,0.4036551913967509,0.0959193463248582,0.3110409961921935,-0.0050428749786968,0.5346623306706915,0.2691743423673121,0.0493355601046402,0.3932791920288173,0.5847216394915109,0.0950276106495996,0.278538219955505,-0.0595870541246786,0.8424645597336721,0.3862079912306036,0
Zm00001d023877,0.0,II,0.55665,0.39,3.93877347576672,0.3041024255430459,0.0757,0.1909,0.3966,422737.0,340422.0,11.9629,0.26,0.045,0.035,0.0,0.685,0.16999999999999998,0.005,0.92,0.37,0.495,0.4595,0.2868,1.0,0.94445,1.0,1.0,3368,0.915,0.21050000000000002,1.0,1.0,0.0,0.0,1.0,0.0,-0.0199252858418133,-0.0343094397052176,-0.0588077994097192,-0.0245136765340966,-0.0172498948253372,-0.0209391217297161,-0.104994569462285,0.0066038995826089,0.0555311891873582,0.7651268217694113,0.2787498810711725,0.1309599298043267,0.3849558148296745,-0.0218305249538005,1.00405847595093,0.2211675829689116,-0.0331763058372131,-0.0478939040088084,0.0181779658043755,0.0217841331690059,0.0437973678525818,-0.0017808070306206,-0.0447175037942159,0.048507185278101,0
Zm00001d023867,0.0,II,0.452457,0.48,2.980584319505898,0.2805994475225572,0.0205,0.1151,0.1777,48738.0,10845.0,10.072,0.3,0.09,0.02,0.0,0.755,0.77,0.01,0.915,0.925,0.77,0.7381,0.21184999999999998,1.0,1.0,1.0,1.0,2540,0.389,0.9797499999999999,1.0,1.0,0.0,0.0,1.0,0.0,0.2601507585806848,0.1751481620892814,-0.0555526358997783,0.0242229521205602,0.0960888027746703,-0.0057930728825215,-0.0843749679908764,0.0872589652395638,-0.0426941309370039,0.950382699850318,0.3371562344581004,0.0993632557559635,0.2778531368074027,-0.1071630075887855,1.4100662178701806,0.2235115433420465,-0.0283597907602301,-0.0581977536992862,-0.0255710110420412,0.0057308806750878,0.1025436316311424,-0.0242135585556692,-0.0748635903570191,0.0697112610636813,0
Zm00001d023853,0.0,II,0.546667,0.43,1.445582195151888,0.4415224392554417,0.1027,0.2009,0.5112,129507.0,23279.0,22.035,0.32,0.01,0.04,0.0,0.12,0.7,0.015,0.5800000000000001,0.85,0.6699999999999999,0.20829999999999999,0.41485,0.975,1.0,1.0,1.0,216,0.0,0.35100000000000003,0.0,1.0,0.0,0.0,1.0,0.0,-0.0264840741915435,-0.0292152725840307,-0.0525425621039875,-0.0293737589007303,-0.0018616490866965,0.0164571158242764,-0.0331998391974076,-0.0310702301265708,0.0232383159666575,0.5167958908134935,0.0004542755407115,0.053843466838337,0.2140244513180352,-0.0171597381143559,0.3917775433268308,0.0883488174307138,0.0568707983599426,0.2277800279272365,0.5892586666334529,0.2854922408185503,0.5238861230253712,0.0058522141116524,0.6105236894957716,0.429573644903971,0
Zm00001d023838,0.0,II,0.494838,0.59,3.456070597291172,0.294056195611843,0.0478,0.1237,0.3862,329.0,22356.0,92.9988,0.24,0.01,0.03,0.0,0.015,0.6100000000000001,0.16,0.12,0.855,0.74,0.1209,0.4394,0.20829999999999999,1.0,0.8572,1.0,0,0.08950000000000001,0.29834999999999995,1.0,1.0,1.0,0.0,0.0,0.0,-0.0379089510184389,-0.054015702833328,-0.0510735079472408,-0.0373260486934403,-0.028623315518356,-0.0327312084548389,-0.0897723576759492,-0.0395300727080029,-0.066721567220969,1.1341175989888606,0.2415417916303496,0.1254637122263065,0.2482348948569706,-0.0639545259048655,1.2928190627822338,0.1187613249765756,0.2029517513857435,-0.0181292846207576,0.115257140131933,0.1148652061612475,0.4310699209707401,-0.0040972572486741,-0.0448802618629693,0.3719810274287288,0
Zm00001d023825,0.0,II,0.559254,0.74,2.935793122078774,0.361525356616632,0.0223,0.1316,0.1691,125.0,169643.0,7.66892,0.2,0.02,0.04,0.0,0.445,0.685,0.035,0.505,0.885,0.6950000000000001,0.22699999999999998,0.3056,1.0,1.0,1.0,1.0,1079,0.5190000000000002,0.152,1.0,1.0,0.0,0.0,1.0,0.0,-0.0610571121452832,-0.0584395159337229,-0.1030917926993417,-0.0316258488187135,-0.0075486482776758,-0.0588595719513203,-0.0946883307302119,-0.0388792870165669,0.0126732732985718,0.7273141567779882,0.3850687287364408,0.1228566197228098,0.277137052808707,0.009976012984119,1.0171432463877008,0.1724193076807347,0.0729744182341455,-0.0584416042030718,-0.0474505551727793,0.0177987531043174,0.0901798805910098,0.0226053417989387,-0.063442555391138,-0.0144640905039805,0
Zm00001d023820,0.0,II,0.525351,0.5,1.343889774746331,0.3945891125448028,0.0483,0.1201,0.4023,169278.0,661.0,23.4663,0.19,0.015,0.035,0.035,0.675,0.36,0.345,0.88,0.6,0.7,0.16075,0.3,1.0,1.0,1.0,1.0,146,0.8155000000000001,0.345,1.0,1.0,0.0,1.0,0.0,0.0,-0.0654131160173132,0.1184952610151766,-0.0668581958909255,-0.0704793709078288,-0.0298921105481135,-0.0154879085517706,-0.0094056709321354,-0.0285767525596065,0.0575625465568926,0.3535679765563912,0.4338888794316586,0.1766663545947022,0.4371045767749623,0.0186538901337623,0.5856257862147702,0.4537528587844373,-0.0314224723776121,-0.0462928730819214,-0.0522499105497939,-0.0332015841877883,-0.0336090158643805,-0.0083761690390059,-0.0617623717081243,-0.0432323664459214,0
Zm00001d023817,0.0,II,0.552576,0.33,1.9643303689090208,0.4219169927401851,0.043,0.131,0.3283,70800.0,124531.0,23.4663,0.18,0.045,0.035,0.0,0.79,0.83,0.185,0.885,0.895,0.705,0.2903,0.32405,1.0,1.0,1.0,1.0,3750,0.5104999999999998,0.1435,1.0,1.0,0.0,0.0,1.0,0.0,-0.0794011880499787,-0.11920956849643,-0.0868088542046602,-0.0369667532600825,-0.0473860166175035,-0.0685465889551212,-0.1310663598508951,-0.0649229586976377,-0.0080405933107278,1.3652562151987753,0.2282216122546159,0.071828903887538,0.3011512719896252,-0.0589064789165315,1.67596044672614,0.1367430376598638,-0.064679224410909,-0.1086396913048089,-0.044570836337611,-0.0630023767940428,-0.0206024685087215,-0.0434460997415484,-0.1031696572115379,-0.0137982863112013,0
Zm00001d023815,0.0,II,0.534216,0.68,0.5206925341104252,0.8087924967932926,0.0392,0.1288,0.3047,36672.0,163356.0,58.4361,0.17,0.025,0.02,0.02,0.78,0.26,0.325,0.91,0.41,0.55,0.25515,0.16965,1.0,1.0,1.0,1.0,10474,0.15255000000000002,0.27899999999999997,1.0,1.0,1.0,0.0,0.0,0.0,0.003104358773058,-0.0062298655930103,0.0070737152223877,-0.0070897212033671,-0.002887943227031,0.0096366371472018,-0.0106674761505633,0.0196610215931386,0.5408104795453119,0.5292887440028972,0.2872678325279814,-0.0153073985389477,0.2425299348313256,-0.006062383157182,0.0886870007339924,0.1999114720184041,-0.048374404001943,-0.0804010289457608,-0.061634940103251,-0.0446223310810101,-0.0490463931342332,-0.0003986731698258,-0.0995974626855679,-0.0270602964641345,0
Zm00001d030613,0.0,II,0.436306,0.46,1.2042569901275293,0.5592003339528234,0.0288,0.0732,0.394,56769.0,128806.0,10.072,0.12,0.025,0.035,0.015,0.655,0.665,0.035,0.8600000000000001,0.825,0.305,0.31165,0.28705,1.0,1.0,1.0,1.0,1226,0.31804999999999994,0.49599999999999994,1.0,1.0,1.0,0.0,0.0,0.0,-0.0521495898780921,-0.045573294830459,-0.0905320238494385,-0.0480390405522411,-0.0333147891334173,-0.0320675799973581,-0.0869242102469007,-0.0651070259464528,0.5412801864997604,0.40832639948714,0.5357499857958528,0.1971583977892185,0.5092794149705593,-0.0855504963488101,0.4166824575974358,0.4003537757743255,-0.0061369009784529,-0.0383450516630777,-0.0094650764784782,0.0184291310752198,0.0761059223175747,-0.006655290752901,-0.0663935776160093,0.0710745717717389,0
Zm00001d030614,0.0,II,0.489135,0.558824,3.2808127332958232,0.4360974347156126,0.0073,0.1094,0.0664,6.0,184082.0,10.072,0.12,0.05,0.04,0.0,0.63,0.755,0.005,0.865,0.885,0.095,0.49665000000000004,0.4236,1.0,1.0,1.0,1.0,586,0.4585,0.47100000000000003,1.0,1.0,0.0,1.0,0.0,0.0,0.0179367170863881,0.0192643924676246,-0.0061219136212813,0.0237163989120806,-0.0342893374526932,0.0141893558727015,-0.0518219420438363,-0.0053202662117276,1.0261284326241975,0.5754298479424473,1.1382483891297783,-0.0183239556521596,0.1961711390499741,-0.0558469986893187,0.7834849646719728,0.1709872118699392,0.0205813155147909,-0.0652867656031454,-0.0427827168861116,-0.062429951187241,0.0105765327739031,-0.0045789256017242,-0.0809804531952566,-0.0270903927229369,0
Zm00001d030620,0.0,II,0.453107,0.54,3.372963000398963,0.3586000351181981,0.0408,0.1496,0.2728,210202.0,135417.0,25.3572,0.12,0.045,0.025,0.01,0.745,0.555,0.42000000000000004,0.86,0.76,0.8200000000000001,0.57645,0.29979999999999996,1.0,0.9582999999999999,1.0,1.0,0,0.0795,0.5370999999999999,1.0,1.0,0.0,0.0,1.0,0.0,0.0360919102665088,-0.1129799158245836,-0.1049248905276032,-0.0791912823983877,0.0050940759792089,-0.0331560754487618,-0.1297232721439608,-0.0811323992519011,-0.0448675288896185,1.3054925291580752,0.2602843574161497,0.1577268371739252,0.1617370102148204,-0.001793128599429,1.1638853381690892,0.1300445132285249,-0.104528909173494,-0.1212687759087928,-0.0171070415357273,-0.0253579336265032,0.0025966258724368,-0.0819417506627207,-0.1158826803964498,-0.0010970890361139,0
Zm00001d030622,0.0,II,0.722467,0.42,0.0,,0.0582,0.394,0.1478,110037.0,54104.0,17.2288,0.12,0.035,0.035,0.0,0.69,0.57,0.0,0.84,0.75,0.01,0.33435,0.36750000000000005,1.0,1.0,1.0,1.0,438,0.044,0.642,0.88,1.0,0.0,0.0,1.0,0.0,0.1275663189898859,-0.01985943599476,0.0500568731904933,0.0040083111530454,0.0347166435078801,0.06149308683193,-0.0874574288619102,0.0065006482592742,0.1169480166117336,0.0624567902837034,0.2505215295372506,0.0405276697345284,0.0731330668152043,0.0884687221425276,-0.0063641627317666,0.0379008712494119,0.0329189112781119,-0.0337572643402208,-0.0204670143023581,0.020940152884496,0.0300879132721099,0.0385257137723082,-0.0651738670243698,-0.01179586743436,0
